Product Category,Payment Method,Device Type,Subscription Status,Location,Return Customer
Electronics,PayPal,Desktop,Free,Sylhet,0.0
Electronics,PayPal,Desktop,Premium,Chittagong,0.75
Electronics,PayPal,Desktop,Premium,Dhaka,0.8333333333333334
Electronics,PayPal,Desktop,Premium,Khulna,0.0
Electronics,PayPal,Desktop,Premium,Mymensingh,0.0
Electronics,PayPal,Desktop,Premium,Rajshahi,1.0
Electronics,PayPal,Desktop,Premium,Rangpur,0.3333333333333333
Electronics,PayPal,Desktop,Premium,Sylhet,0.4
Electronics,PayPal,Desktop,Trial,Barisal,0.5
Electronics,PayPal,Desktop,Trial,Chittagong,1.0
Electronics,PayPal,Desktop,Trial,Dhaka,0.25
Electronics,PayPal,Desktop,Trial,Khulna,0.42857142857142855
Electronics,PayPal,Desktop,Trial,Mymensingh,0.6666666666666666
Electronics,PayPal,Desktop,Trial,Rajshahi,0.6666666666666666
Electronics,PayPal,Desktop,Trial,Rangpur,0.5
Electronics,PayPal,Desktop,Trial,Sylhet,0.25
Electronics,PayPal,Mobile,Free,Barisal,0.75
Electronics,PayPal,Mobile,Free,Chittagong,0.0
Electronics,PayPal,Mobile,Free,Dhaka,0.3333333333333333
Electronics,PayPal,Mobile,Free,Khulna,0.3333333333333333
Electronics,PayPal,Mobile,Free,Mymensingh,0.0
Electronics,PayPal,Mobile,Free,Rajshahi,0.4
Electronics,PayPal,Mobile,Free,Rangpur,0.2
Electronics,PayPal,Mobile,Free,Sylhet,0.6666666666666666
Electronics,PayPal,Mobile,Premium,Chittagong,0.5
Electronics,PayPal,Mobile,Premium,Dhaka,0.6666666666666666
Electronics,PayPal,Mobile,Premium,Khulna,0.8
Electronics,PayPal,Mobile,Premium,Mymensingh,0.0
Electronics,PayPal,Mobile,Premium,Rajshahi,0.5
Electronics,PayPal,Mobile,Premium,Rangpur,0.5
Electronics,PayPal,Mobile,Premium,Sylhet,0.4
Electronics,PayPal,Mobile,Trial,Barisal,0.2857142857142857
Electronics,PayPal,Mobile,Trial,Chittagong,0.0
Electronics,PayPal,Mobile,Trial,Dhaka,0.25
Electronics,PayPal,Mobile,Trial,Khulna,0.5
Electronics,PayPal,Mobile,Trial,Mymensingh,0.0
Electronics,PayPal,Mobile,Trial,Rajshahi,1.0
Electronics,PayPal,Mobile,Trial,Rangpur,0.5
Electronics,PayPal,Mobile,Trial,Sylhet,1.0
Electronics,PayPal,Tablet,Free,Barisal,0.5
Electronics,PayPal,Tablet,Free,Chittagong,0.5
Electronics,PayPal,Tablet,Free,Dhaka,0.5
Electronics,PayPal,Tablet,Free,Khulna,0.75
Electronics,PayPal,Tablet,Free,Mymensingh,0.5
Electronics,PayPal,Tablet,Free,Rangpur,0.25
Electronics,PayPal,Tablet,Free,Sylhet,0.6666666666666666
Electronics,PayPal,Tablet,Premium,Barisal,0.5714285714285714
Electronics,PayPal,Tablet,Premium,Chittagong,1.0
Electronics,PayPal,Tablet,Premium,Dhaka,0.5
Electronics,PayPal,Tablet,Premium,Khulna,0.6
Electronics,PayPal,Tablet,Premium,Mymensingh,0.0
Electronics,PayPal,Tablet,Premium,Rajshahi,0.0
Electronics,PayPal,Tablet,Premium,Rangpur,0.5
Electronics,PayPal,Tablet,Premium,Sylhet,1.0
Electronics,PayPal,Tablet,Trial,Barisal,0.16666666666666666
Electronics,PayPal,Tablet,Trial,Chittagong,0.8
Electronics,PayPal,Tablet,Trial,Dhaka,0.0
Electronics,PayPal,Tablet,Trial,Khulna,1.0
Electronics,PayPal,Tablet,Trial,Mymensingh,0.2
Electronics,PayPal,Tablet,Trial,Rajshahi,0.6
Electronics,PayPal,Tablet,Trial,Rangpur,0.5
Electronics,PayPal,Tablet,Trial,Sylhet,0.25
Groceries,Bank Transfer,Desktop,Free,Barisal,1.0
Groceries,Bank Transfer,Desktop,Free,Chittagong,0.0
Groceries,Bank Transfer,Desktop,Free,Dhaka,0.5
Groceries,Bank Transfer,Desktop,Free,Khulna,1.0
Groceries,Bank Transfer,Desktop,Free,Mymensingh,0.3333333333333333
Groceries,Bank Transfer,Desktop,Free,Rangpur,0.0
Groceries,Bank Transfer,Desktop,Free,Sylhet,0.4
Groceries,Bank Transfer,Desktop,Premium,Barisal,0.0
Groceries,Bank Transfer,Desktop,Premium,Chittagong,0.25
Groceries,Bank Transfer,Desktop,Premium,Dhaka,0.25
Groceries,Bank Transfer,Desktop,Premium,Mymensingh,1.0
Groceries,Bank Transfer,Desktop,Premium,Rajshahi,0.6666666666666666
Groceries,Bank Transfer,Desktop,Premium,Rangpur,0.3333333333333333
Groceries,Bank Transfer,Desktop,Premium,Sylhet,0.6666666666666666
Groceries,Bank Transfer,Desktop,Trial,Barisal,0.6666666666666666
Groceries,Bank Transfer,Desktop,Trial,Chittagong,0.5
Groceries,Bank Transfer,Desktop,Trial,Dhaka,1.0
Groceries,Bank Transfer,Desktop,Trial,Khulna,0.375
Groceries,Bank Transfer,Desktop,Trial,Mymensingh,0.5
Groceries,Bank Transfer,Desktop,Trial,Rajshahi,0.5
Groceries,Bank Transfer,Desktop,Trial,Rangpur,0.2
Groceries,Bank Transfer,Desktop,Trial,Sylhet,0.4
Groceries,Bank Transfer,Mobile,Free,Barisal,0.25
Groceries,Bank Transfer,Mobile,Free,Chittagong,0.8571428571428571
Groceries,Bank Transfer,Mobile,Free,Dhaka,0.25
Groceries,Bank Transfer,Mobile,Free,Khulna,0.3333333333333333
Groceries,Bank Transfer,Mobile,Free,Mymensingh,0.5
Groceries,Bank Transfer,Mobile,Free,Rajshahi,1.0
Groceries,Bank Transfer,Mobile,Free,Rangpur,0.75
Groceries,Bank Transfer,Mobile,Free,Sylhet,0.4
Groceries,Bank Transfer,Mobile,Premium,Barisal,1.0
Groceries,Bank Transfer,Mobile,Premium,Chittagong,0.6
Groceries,Bank Transfer,Mobile,Premium,Dhaka,1.0
Groceries,Bank Transfer,Mobile,Premium,Khulna,0.5
Groceries,Bank Transfer,Mobile,Premium,Mymensingh,0.4
Groceries,Bank Transfer,Mobile,Premium,Rajshahi,0.0
Groceries,Bank Transfer,Mobile,Premium,Rangpur,0.0
Groceries,Bank Transfer,Mobile,Premium,Sylhet,0.5
Groceries,Bank Transfer,Mobile,Trial,Barisal,0.5
Groceries,Bank Transfer,Mobile,Trial,Chittagong,0.0
Groceries,Bank Transfer,Mobile,Trial,Dhaka,0.75
Groceries,Bank Transfer,Mobile,Trial,Khulna,1.0
Groceries,Bank Transfer,Mobile,Trial,Mymensingh,1.0
Groceries,Bank Transfer,Mobile,Trial,Rajshahi,0.3333333333333333
Groceries,Bank Transfer,Mobile,Trial,Rangpur,0.0
Groceries,Bank Transfer,Mobile,Trial,Sylhet,0.3333333333333333
Groceries,Bank Transfer,Tablet,Free,Barisal,0.0
Groceries,Bank Transfer,Tablet,Free,Chittagong,1.0
Groceries,Bank Transfer,Tablet,Free,Dhaka,1.0
Groceries,Bank Transfer,Tablet,Free,Khulna,0.0
Groceries,Bank Transfer,Tablet,Free,Mymensingh,0.0
Groceries,Bank Transfer,Tablet,Free,Rajshahi,0.6666666666666666
Groceries,Bank Transfer,Tablet,Free,Rangpur,0.4
Groceries,Bank Transfer,Tablet,Free,Sylhet,0.0
Groceries,Bank Transfer,Tablet,Premium,Barisal,0.0
Groceries,Bank Transfer,Tablet,Premium,Chittagong,0.4444444444444444
Groceries,Bank Transfer,Tablet,Premium,Dhaka,0.5
Groceries,Bank Transfer,Tablet,Premium,Khulna,1.0
Groceries,Bank Transfer,Tablet,Premium,Mymensingh,0.3333333333333333
Groceries,Bank Transfer,Tablet,Premium,Rajshahi,0.5
Groceries,Bank Transfer,Tablet,Premium,Rangpur,0.0
Groceries,Bank Transfer,Tablet,Premium,Sylhet,0.75
Groceries,Bank Transfer,Tablet,Trial,Barisal,0.75
Groceries,Bank Transfer,Tablet,Trial,Chittagong,0.0
Groceries,Bank Transfer,Tablet,Trial,Dhaka,0.0
Groceries,Bank Transfer,Tablet,Trial,Khulna,0.14285714285714285
Groceries,Bank Transfer,Tablet,Trial,Mymensingh,0.5
Groceries,Bank Transfer,Tablet,Trial,Rajshahi,0.6666666666666666
Groceries,Bank Transfer,Tablet,Trial,Rangpur,0.5
Groceries,Bank Transfer,Tablet,Trial,Sylhet,0.3333333333333333
Groceries,Cash on Delivery,Desktop,Free,Barisal,0.5
Groceries,Cash on Delivery,Desktop,Free,Chittagong,0.3333333333333333
Groceries,Cash on Delivery,Desktop,Free,Dhaka,0.3333333333333333
Groceries,Cash on Delivery,Desktop,Free,Khulna,0.3333333333333333
Groceries,Cash on Delivery,Desktop,Free,Mymensingh,0.375
Groceries,Cash on Delivery,Desktop,Free,Rajshahi,0.0
Groceries,Cash on Delivery,Desktop,Free,Rangpur,0.3333333333333333
Groceries,Cash on Delivery,Desktop,Free,Sylhet,0.5714285714285714
Groceries,Cash on Delivery,Desktop,Premium,Barisal,0.4
Groceries,Cash on Delivery,Desktop,Premium,Chittagong,0.0
Groceries,Cash on Delivery,Desktop,Premium,Dhaka,1.0
Groceries,Cash on Delivery,Desktop,Premium,Khulna,0.3333333333333333
Groceries,Cash on Delivery,Desktop,Premium,Mymensingh,1.0
Groceries,Cash on Delivery,Desktop,Premium,Rajshahi,0.25
Groceries,Cash on Delivery,Desktop,Premium,Rangpur,0.5
Groceries,Cash on Delivery,Desktop,Premium,Sylhet,0.5
Groceries,Cash on Delivery,Desktop,Trial,Barisal,0.0
Groceries,Cash on Delivery,Desktop,Trial,Chittagong,0.16666666666666666
Groceries,Cash on Delivery,Desktop,Trial,Dhaka,1.0
Groceries,Cash on Delivery,Desktop,Trial,Khulna,0.5
Groceries,Cash on Delivery,Desktop,Trial,Mymensingh,0.5
Groceries,Cash on Delivery,Desktop,Trial,Rajshahi,1.0
Groceries,Cash on Delivery,Desktop,Trial,Rangpur,0.5
Groceries,Cash on Delivery,Desktop,Trial,Sylhet,0.0
Groceries,Cash on Delivery,Mobile,Free,Barisal,0.6666666666666666
Groceries,Cash on Delivery,Mobile,Free,Chittagong,0.5
Groceries,Cash on Delivery,Mobile,Free,Dhaka,0.5
Groceries,Cash on Delivery,Mobile,Free,Khulna,0.5
Groceries,Cash on Delivery,Mobile,Free,Mymensingh,0.375
Groceries,Cash on Delivery,Mobile,Free,Rajshahi,0.5
Groceries,Cash on Delivery,Mobile,Free,Rangpur,0.3333333333333333
Groceries,Cash on Delivery,Mobile,Free,Sylhet,0.0
Groceries,Cash on Delivery,Mobile,Premium,Barisal,0.75
Groceries,Cash on Delivery,Mobile,Premium,Chittagong,0.25
Groceries,Cash on Delivery,Mobile,Premium,Dhaka,0.3333333333333333
Groceries,Cash on Delivery,Mobile,Premium,Khulna,1.0
Groceries,Cash on Delivery,Mobile,Premium,Mymensingh,0.8333333333333334
Groceries,Cash on Delivery,Mobile,Premium,Rajshahi,1.0
Groceries,Cash on Delivery,Mobile,Premium,Rangpur,1.0
Groceries,Cash on Delivery,Mobile,Premium,Sylhet,1.0
Groceries,Cash on Delivery,Mobile,Trial,Barisal,1.0
Groceries,Cash on Delivery,Mobile,Trial,Chittagong,0.75
Groceries,Cash on Delivery,Mobile,Trial,Dhaka,0.3333333333333333
Groceries,Cash on Delivery,Mobile,Trial,Khulna,0.0
Groceries,Cash on Delivery,Mobile,Trial,Mymensingh,0.3333333333333333
Groceries,Cash on Delivery,Mobile,Trial,Rajshahi,1.0
Groceries,Cash on Delivery,Mobile,Trial,Rangpur,0.3333333333333333
Groceries,Cash on Delivery,Mobile,Trial,Sylhet,0.6666666666666666
Groceries,Cash on Delivery,Tablet,Free,Barisal,0.8333333333333334
Groceries,Cash on Delivery,Tablet,Free,Chittagong,0.6666666666666666
Groceries,Cash on Delivery,Tablet,Free,Dhaka,0.5
Groceries,Cash on Delivery,Tablet,Free,Khulna,0.4
Groceries,Cash on Delivery,Tablet,Free,Mymensingh,0.8
Groceries,Cash on Delivery,Tablet,Free,Rajshahi,0.5
Groceries,Cash on Delivery,Tablet,Free,Rangpur,1.0
Groceries,Cash on Delivery,Tablet,Free,Sylhet,0.0
Groceries,Cash on Delivery,Tablet,Premium,Barisal,0.8
Groceries,Cash on Delivery,Tablet,Premium,Chittagong,0.2
Groceries,Cash on Delivery,Tablet,Premium,Dhaka,0.75
Groceries,Cash on Delivery,Tablet,Premium,Khulna,0.5
Groceries,Cash on Delivery,Tablet,Premium,Mymensingh,0.5
Groceries,Cash on Delivery,Tablet,Premium,Rajshahi,0.75
Groceries,Cash on Delivery,Tablet,Premium,Rangpur,0.5
Groceries,Cash on Delivery,Tablet,Premium,Sylhet,1.0
Groceries,Cash on Delivery,Tablet,Trial,Barisal,0.3333333333333333
Groceries,Cash on Delivery,Tablet,Trial,Chittagong,0.0
Groceries,Cash on Delivery,Tablet,Trial,Dhaka,0.0
Groceries,Cash on Delivery,Tablet,Trial,Khulna,1.0
Groceries,Cash on Delivery,Tablet,Trial,Mymensingh,0.3333333333333333
Groceries,Cash on Delivery,Tablet,Trial,Rajshahi,1.0
Groceries,Cash on Delivery,Tablet,Trial,Rangpur,0.0
Groceries,Cash on Delivery,Tablet,Trial,Sylhet,0.0
Groceries,Credit Card,Desktop,Free,Barisal,0.3333333333333333
Groceries,Credit Card,Desktop,Free,Chittagong,0.75
Groceries,Credit Card,Desktop,Free,Dhaka,0.6666666666666666
Groceries,Credit Card,Desktop,Free,Khulna,0.0
Groceries,Credit Card,Desktop,Free,Mymensingh,0.6
Groceries,Credit Card,Desktop,Free,Rajshahi,1.0
Groceries,Credit Card,Desktop,Free,Rangpur,1.0
Groceries,Credit Card,Desktop,Free,Sylhet,0.6666666666666666
Groceries,Credit Card,Desktop,Premium,Barisal,0.3333333333333333
Groceries,Credit Card,Desktop,Premium,Chittagong,1.0
Groceries,Credit Card,Desktop,Premium,Dhaka,0.0
Groceries,Credit Card,Desktop,Premium,Khulna,0.6666666666666666
Groceries,Credit Card,Desktop,Premium,Mymensingh,1.0
Groceries,Credit Card,Desktop,Premium,Rajshahi,0.7
Groceries,Credit Card,Desktop,Premium,Rangpur,0.0
Groceries,Credit Card,Desktop,Premium,Sylhet,0.2
Groceries,Credit Card,Desktop,Trial,Barisal,1.0
Groceries,Credit Card,Desktop,Trial,Chittagong,0.5
Groceries,Credit Card,Desktop,Trial,Dhaka,0.5
Groceries,Credit Card,Desktop,Trial,Khulna,0.6666666666666666
Groceries,Credit Card,Desktop,Trial,Mymensingh,0.3333333333333333
Groceries,Credit Card,Desktop,Trial,Rajshahi,0.25
Groceries,Credit Card,Desktop,Trial,Rangpur,0.0
Groceries,Credit Card,Desktop,Trial,Sylhet,1.0
Groceries,Credit Card,Mobile,Free,Barisal,1.0
Groceries,Credit Card,Mobile,Free,Chittagong,1.0
Groceries,Credit Card,Mobile,Free,Dhaka,0.0
Groceries,Credit Card,Mobile,Free,Khulna,0.6666666666666666
Groceries,Credit Card,Mobile,Free,Mymensingh,0.0
Groceries,Credit Card,Mobile,Free,Rajshahi,0.2
Groceries,Credit Card,Mobile,Free,Rangpur,0.0
Groceries,Credit Card,Mobile,Premium,Chittagong,0.0
Groceries,Credit Card,Mobile,Premium,Dhaka,0.42857142857142855
Groceries,Credit Card,Mobile,Premium,Khulna,1.0
Groceries,Credit Card,Mobile,Premium,Mymensingh,0.25
Groceries,Credit Card,Mobile,Premium,Rajshahi,0.4
Groceries,Credit Card,Mobile,Premium,Rangpur,0.6666666666666666
Groceries,Credit Card,Mobile,Premium,Sylhet,0.0
Groceries,Credit Card,Mobile,Trial,Barisal,0.25
Groceries,Credit Card,Mobile,Trial,Chittagong,0.6666666666666666
Groceries,Credit Card,Mobile,Trial,Dhaka,0.3333333333333333
Groceries,Credit Card,Mobile,Trial,Khulna,0.42857142857142855
Groceries,Credit Card,Mobile,Trial,Mymensingh,0.6666666666666666
Groceries,Credit Card,Mobile,Trial,Rajshahi,0.5
Groceries,Credit Card,Mobile,Trial,Rangpur,0.6666666666666666
Groceries,Credit Card,Mobile,Trial,Sylhet,0.5
Groceries,Credit Card,Tablet,Free,Barisal,0.0
Groceries,Credit Card,Tablet,Free,Chittagong,0.5
Groceries,Credit Card,Tablet,Free,Dhaka,0.6
Groceries,Credit Card,Tablet,Free,Khulna,0.0
Groceries,Credit Card,Tablet,Free,Mymensingh,0.0
Groceries,Credit Card,Tablet,Free,Rajshahi,1.0
Groceries,Credit Card,Tablet,Free,Rangpur,0.5
Groceries,Credit Card,Tablet,Free,Sylhet,0.6
Groceries,Credit Card,Tablet,Premium,Barisal,0.3333333333333333
Groceries,Credit Card,Tablet,Premium,Chittagong,0.25
Groceries,Credit Card,Tablet,Premium,Dhaka,0.0
Groceries,Credit Card,Tablet,Premium,Khulna,0.5
Groceries,Credit Card,Tablet,Premium,Mymensingh,0.75
Groceries,Credit Card,Tablet,Premium,Rajshahi,0.5
Groceries,Credit Card,Tablet,Premium,Sylhet,0.6
Groceries,Credit Card,Tablet,Trial,Barisal,0.75
Groceries,Credit Card,Tablet,Trial,Chittagong,0.5
Groceries,Credit Card,Tablet,Trial,Dhaka,0.25
Groceries,Credit Card,Tablet,Trial,Khulna,0.3333333333333333
Groceries,Credit Card,Tablet,Trial,Sylhet,0.3333333333333333
Groceries,Debit Card,Desktop,Free,Barisal,1.0
Groceries,Debit Card,Desktop,Free,Chittagong,0.5
Groceries,Debit Card,Desktop,Free,Dhaka,1.0
Groceries,Debit Card,Desktop,Free,Khulna,0.8
Groceries,Debit Card,Desktop,Free,Mymensingh,0.5
Groceries,Debit Card,Desktop,Free,Rajshahi,0.3333333333333333
Groceries,Debit Card,Desktop,Free,Rangpur,0.5555555555555556
Groceries,Debit Card,Desktop,Premium,Barisal,0.5
Groceries,Debit Card,Desktop,Premium,Chittagong,0.4
Groceries,Debit Card,Desktop,Premium,Dhaka,0.6666666666666666
Groceries,Debit Card,Desktop,Premium,Khulna,0.5714285714285714
Groceries,Debit Card,Desktop,Premium,Mymensingh,0.0
Groceries,Debit Card,Desktop,Premium,Rajshahi,0.3333333333333333
Groceries,Debit Card,Desktop,Premium,Rangpur,0.3333333333333333
Groceries,Debit Card,Desktop,Premium,Sylhet,0.5
Groceries,Debit Card,Desktop,Trial,Barisal,0.25
Groceries,Debit Card,Desktop,Trial,Chittagong,1.0
Groceries,Debit Card,Desktop,Trial,Dhaka,1.0
Groceries,Debit Card,Desktop,Trial,Khulna,0.7142857142857143
Groceries,Debit Card,Desktop,Trial,Mymensingh,0.4
Groceries,Debit Card,Desktop,Trial,Rajshahi,1.0
Groceries,Debit Card,Desktop,Trial,Rangpur,0.3333333333333333
Groceries,Debit Card,Desktop,Trial,Sylhet,0.5
Groceries,Debit Card,Mobile,Free,Barisal,0.2
Groceries,Debit Card,Mobile,Free,Chittagong,0.6
Groceries,Debit Card,Mobile,Free,Dhaka,0.5
Groceries,Debit Card,Mobile,Free,Khulna,0.4
Groceries,Debit Card,Mobile,Free,Rajshahi,0.3333333333333333
Groceries,Debit Card,Mobile,Free,Rangpur,1.0
Groceries,Debit Card,Mobile,Free,Sylhet,0.0
Groceries,Debit Card,Mobile,Premium,Barisal,0.3333333333333333
Groceries,Debit Card,Mobile,Premium,Chittagong,0.75
Groceries,Debit Card,Mobile,Premium,Dhaka,0.6
Groceries,Debit Card,Mobile,Premium,Khulna,0.3333333333333333
Groceries,Debit Card,Mobile,Premium,Mymensingh,0.0
Groceries,Debit Card,Mobile,Premium,Rajshahi,0.0
Groceries,Debit Card,Mobile,Premium,Rangpur,0.75
Groceries,Debit Card,Mobile,Premium,Sylhet,0.5
Groceries,Debit Card,Mobile,Trial,Barisal,0.5
Groceries,Debit Card,Mobile,Trial,Chittagong,0.5
Groceries,Debit Card,Mobile,Trial,Dhaka,0.3333333333333333
Groceries,Debit Card,Mobile,Trial,Khulna,0.3333333333333333
Groceries,Debit Card,Mobile,Trial,Mymensingh,1.0
Groceries,Debit Card,Mobile,Trial,Rajshahi,0.8
Groceries,Debit Card,Mobile,Trial,Rangpur,0.3333333333333333
Groceries,Debit Card,Mobile,Trial,Sylhet,0.5
Groceries,Debit Card,Tablet,Free,Barisal,0.3333333333333333
Groceries,Debit Card,Tablet,Free,Chittagong,1.0
Groceries,Debit Card,Tablet,Free,Dhaka,0.0
Groceries,Debit Card,Tablet,Free,Khulna,1.0
Groceries,Debit Card,Tablet,Free,Mymensingh,0.25
Groceries,Debit Card,Tablet,Free,Rajshahi,0.0
Groceries,Debit Card,Tablet,Free,Rangpur,0.6666666666666666
Groceries,Debit Card,Tablet,Free,Sylhet,0.5
Groceries,Debit Card,Tablet,Premium,Barisal,0.6
Groceries,Debit Card,Tablet,Premium,Chittagong,0.6666666666666666
Groceries,Debit Card,Tablet,Premium,Dhaka,0.3333333333333333
Groceries,Debit Card,Tablet,Premium,Khulna,0.6666666666666666
Groceries,Debit Card,Tablet,Premium,Rajshahi,0.5
Groceries,Debit Card,Tablet,Premium,Rangpur,0.5
Groceries,Debit Card,Tablet,Premium,Sylhet,1.0
Groceries,Debit Card,Tablet,Trial,Barisal,1.0
Groceries,Debit Card,Tablet,Trial,Chittagong,0.0
Groceries,Debit Card,Tablet,Trial,Dhaka,0.5
Groceries,Debit Card,Tablet,Trial,Khulna,0.2
Groceries,Debit Card,Tablet,Trial,Mymensingh,0.6
Groceries,Debit Card,Tablet,Trial,Rajshahi,0.2857142857142857
Groceries,Debit Card,Tablet,Trial,Rangpur,0.6666666666666666
Groceries,Debit Card,Tablet,Trial,Sylhet,0.5
Groceries,PayPal,Desktop,Free,Barisal,1.0
Groceries,PayPal,Desktop,Free,Chittagong,0.5
Groceries,PayPal,Desktop,Free,Dhaka,0.5
Groceries,PayPal,Desktop,Free,Khulna,0.4
Groceries,PayPal,Desktop,Free,Mymensingh,1.0
Groceries,PayPal,Desktop,Free,Rajshahi,0.0
Groceries,PayPal,Desktop,Free,Rangpur,0.0
Groceries,PayPal,Desktop,Free,Sylhet,0.5
Groceries,PayPal,Desktop,Premium,Barisal,0.25
Groceries,PayPal,Desktop,Premium,Chittagong,0.5
Groceries,PayPal,Desktop,Premium,Dhaka,0.6
Groceries,PayPal,Desktop,Premium,Khulna,0.0
Groceries,PayPal,Desktop,Premium,Mymensingh,0.6
Groceries,PayPal,Desktop,Premium,Rajshahi,0.6
Groceries,PayPal,Desktop,Premium,Rangpur,0.3333333333333333
Groceries,PayPal,Desktop,Premium,Sylhet,0.3333333333333333
Groceries,PayPal,Desktop,Trial,Barisal,0.3333333333333333
Groceries,PayPal,Desktop,Trial,Chittagong,0.0
Groceries,PayPal,Desktop,Trial,Dhaka,1.0
Groceries,PayPal,Desktop,Trial,Khulna,0.6666666666666666
Groceries,PayPal,Desktop,Trial,Mymensingh,0.3333333333333333
Groceries,PayPal,Desktop,Trial,Rajshahi,0.8
Groceries,PayPal,Desktop,Trial,Rangpur,0.5
Groceries,PayPal,Desktop,Trial,Sylhet,0.6666666666666666
Groceries,PayPal,Mobile,Free,Barisal,0.0
Groceries,PayPal,Mobile,Free,Chittagong,0.6666666666666666
Groceries,PayPal,Mobile,Free,Dhaka,0.4
Groceries,PayPal,Mobile,Free,Khulna,0.0
Groceries,PayPal,Mobile,Free,Mymensingh,0.0
Groceries,PayPal,Mobile,Free,Rajshahi,0.0
Groceries,PayPal,Mobile,Free,Rangpur,1.0
Groceries,PayPal,Mobile,Free,Sylhet,0.5
Groceries,PayPal,Mobile,Premium,Barisal,0.8571428571428571
Groceries,PayPal,Mobile,Premium,Chittagong,0.8
Groceries,PayPal,Mobile,Premium,Dhaka,0.3333333333333333
Groceries,PayPal,Mobile,Premium,Khulna,0.5
Groceries,PayPal,Mobile,Premium,Mymensingh,1.0
Groceries,PayPal,Mobile,Premium,Rajshahi,0.5
Groceries,PayPal,Mobile,Premium,Rangpur,0.42857142857142855
Groceries,PayPal,Mobile,Premium,Sylhet,0.3333333333333333
Groceries,PayPal,Mobile,Trial,Barisal,0.25
Groceries,PayPal,Mobile,Trial,Chittagong,1.0
Groceries,PayPal,Mobile,Trial,Dhaka,1.0
Groceries,PayPal,Mobile,Trial,Khulna,0.6666666666666666
Groceries,PayPal,Mobile,Trial,Mymensingh,1.0
Groceries,PayPal,Mobile,Trial,Rajshahi,0.0
Groceries,PayPal,Mobile,Trial,Rangpur,0.4
Groceries,PayPal,Mobile,Trial,Sylhet,1.0
Groceries,PayPal,Tablet,Free,Barisal,0.0
Groceries,PayPal,Tablet,Free,Chittagong,0.4
Groceries,PayPal,Tablet,Free,Dhaka,0.0
Groceries,PayPal,Tablet,Free,Khulna,0.5
Groceries,PayPal,Tablet,Free,Mymensingh,0.5
Groceries,PayPal,Tablet,Free,Rajshahi,0.75
Groceries,PayPal,Tablet,Free,Rangpur,0.3333333333333333
Groceries,PayPal,Tablet,Free,Sylhet,0.8
Groceries,PayPal,Tablet,Premium,Barisal,0.6666666666666666
Groceries,PayPal,Tablet,Premium,Chittagong,0.5
Groceries,PayPal,Tablet,Premium,Dhaka,1.0
Groceries,PayPal,Tablet,Premium,Khulna,0.0
Groceries,PayPal,Tablet,Premium,Mymensingh,0.4
Groceries,PayPal,Tablet,Premium,Rajshahi,0.5
Groceries,PayPal,Tablet,Premium,Rangpur,0.6666666666666666
Groceries,PayPal,Tablet,Premium,Sylhet,0.5
Groceries,PayPal,Tablet,Trial,Barisal,0.5
Groceries,PayPal,Tablet,Trial,Chittagong,0.5
Groceries,PayPal,Tablet,Trial,Dhaka,0.6666666666666666
Groceries,PayPal,Tablet,Trial,Khulna,1.0
Groceries,PayPal,Tablet,Trial,Mymensingh,0.8
Groceries,PayPal,Tablet,Trial,Rajshahi,0.5
Groceries,PayPal,Tablet,Trial,Rangpur,0.0
Groceries,PayPal,Tablet,Trial,Sylhet,1.0
Home,Bank Transfer,Desktop,Free,Barisal,0.5714285714285714
Home,Bank Transfer,Desktop,Free,Chittagong,0.6666666666666666
Home,Bank Transfer,Desktop,Free,Dhaka,0.0
Home,Bank Transfer,Desktop,Free,Khulna,1.0
Home,Bank Transfer,Desktop,Free,Mymensingh,0.3
Home,Bank Transfer,Desktop,Free,Rajshahi,0.6666666666666666
Home,Bank Transfer,Desktop,Free,Rangpur,0.5
Home,Bank Transfer,Desktop,Free,Sylhet,0.75
Home,Bank Transfer,Desktop,Premium,Barisal,0.0
Home,Bank Transfer,Desktop,Premium,Chittagong,0.25
Home,Bank Transfer,Desktop,Premium,Dhaka,0.6
Home,Bank Transfer,Desktop,Premium,Khulna,0.8333333333333334
Home,Bank Transfer,Desktop,Premium,Mymensingh,0.5
Home,Bank Transfer,Desktop,Premium,Rajshahi,0.5
Home,Bank Transfer,Desktop,Premium,Rangpur,0.75
Home,Bank Transfer,Desktop,Premium,Sylhet,1.0
Home,Bank Transfer,Desktop,Trial,Barisal,0.16666666666666666
Home,Bank Transfer,Desktop,Trial,Chittagong,0.0
Home,Bank Transfer,Desktop,Trial,Dhaka,0.6
Home,Bank Transfer,Desktop,Trial,Khulna,0.3333333333333333
Home,Bank Transfer,Desktop,Trial,Mymensingh,0.5
Home,Bank Transfer,Desktop,Trial,Rajshahi,0.0
Home,Bank Transfer,Desktop,Trial,Rangpur,0.2222222222222222
Home,Bank Transfer,Desktop,Trial,Sylhet,0.5
Home,Bank Transfer,Mobile,Free,Barisal,0.6666666666666666
Home,Bank Transfer,Mobile,Free,Chittagong,0.0
Home,Bank Transfer,Mobile,Free,Dhaka,0.4
Home,Bank Transfer,Mobile,Free,Khulna,0.75
Home,Bank Transfer,Mobile,Free,Mymensingh,0.5
Home,Bank Transfer,Mobile,Free,Rajshahi,0.5
Home,Bank Transfer,Mobile,Free,Rangpur,0.0
Home,Bank Transfer,Mobile,Free,Sylhet,0.5
Home,Bank Transfer,Mobile,Premium,Barisal,0.0
